Id,StopID,Name,Lat,Lon,Routes
3000247,3000247,OLD BRANCH AVE + ARBUTUS LN,38.785579,-76.897773,['C13']
3000249,3000249,LIVINGSTON RD + ELWIN RD,38.785874,-76.990851,"['D13', 'D14', 'D14*1']"
3000250,3000250,OXON HILL RD + ABBINGTON DR,38.785908,-77.005731,['P18']
3000251,3000251,OLD BRANCH AVE + ARBUTUS LN,38.786045,-76.897898,"['C11', 'C13']"
3000252,3000252,BOCK RD + KINGSWAY RD,38.786285,-76.967616,"['W14', 'W14*']"
3000253,3000253,BOCK RD + KINGSWAY RD,38.786563,-76.968079,"['W14', 'W14/']"
3000255,3000255,WILSON BRIDGE DR + BROOKSIDE PARK CONDOS,38.787329,-76.999236,"['D13', 'D14', 'D14*1']"
3000258,3000258,BOCK RD + HENSON VALLEY WAY,38.787799,-76.968937,"['W14', 'W14*']"
3000264,3000264,OXON HILL RD + PIPERS GLEN LN,38.78948,-77.004649,['P18']
3000265,3000265,OXON HILL RD + BROCKTON RD,38.789645,-77.004446,['P18']
3000269,3000269,LIVINGSTON RD + WHITE OAK DR,38.79072,-76.988316,"['D13', 'D14', 'D14*1']"
3000272,3000272,BOCK RD + HAVERHILL ST,38.791916,-76.972619,"['W14', 'W14*']"
3000273,3000273,BOCK RD + HAVERHILL ST,38.791917,-76.972856,"['W14', 'W14/']"
3000274,3000274,ALLENTOWN RD + WALDRAN AVE,38.792713,-76.922801,"['D13', 'D14']"
3000275,3000275,ALLENTOWN RD + WALDRAN AVE,38.792904,-76.922846,"['D13', 'D14', 'D14*1']"
3000276,3000276,LINDSAY RD + WILMETTE DR,38.793075,-76.991731,"['D13', 'D14']"
3000277,3000277,ALLENTOWN RD + KAREN ANNE DR,38.79295,-76.920046,"['D13', 'D14']"
3000279,3000279,ALLENTOWN RD + KAREN ANNE DR,38.793143,-76.920051,"['D13', 'D14', 'D14*1']"
3000280,3000280,LINDSAY RD + JARRETT AVE,38.793191,-76.988372,"['D13', 'D14', 'D14*1']"
3000281,3000281,LEYTE DR + LINDSAY RD,38.793237,-76.992143,"['D13', 'D14', 'D14*1']"
3000282,3000282,LINDSAY RD + JARRETT AVE,38.793307,-76.988404,"['D13', 'D14']"
3000283,3000283,ALLENTOWN RD + #7052,38.793318,-76.925578,"['D13', 'D14']"
3000284,3000284,ALLENTOWN RD + #7075,38.793479,-76.925652,"['D13', 'D14', 'D14*1']"
3000285,3000285,ALLENTOWN RD + TEMPLE HILL RD,38.793501,-76.927518,"['D13', 'D14']"
3000286,3000286,ALLENTOWN RD + KINGSTON DR,38.793616,-76.917413,"['D13', 'D14']"
3000287,3000287,BOCK RD + WOLF ST,38.793672,-76.97421,"['W14', 'W14*']"
3000288,3000288,ALLENTOWN RD + DODGE LN,38.793771,-76.91751,"['D13', 'D14', 'D14*1']"
3000289,3000289,BOCK RD + SOURWOOD LN,38.793875,-76.974649,"['W14', 'W14/']"
3000290,3000290,LEYTE DR + #6902,38.79439,-76.99163,"['D13', 'D14']"
3000291,3000291,LEYTE DR + #6903,38.794415,-76.991776,"['D13', 'D14', 'D14*1']"
3000292,3000292,TEMPLE HILL RD + FARMER DR,38.795009,-76.928432,"['D13', 'D14']"
3000293,3000293,TEMPLE HILL RD + FARMER DR,38.794962,-76.928246,"['D13', 'D14', 'D14*1']"
3000294,3000294,ALLENTOWN RD + WESTCHESTER DR,38.795501,-76.915377,"['D13', 'D14']"
3000295,3000295,BOCK RD + BELFAST DR,38.79576,-76.976267,"['W14', 'W14/']"
3000296,3000296,BOCK RD + BELFAST DR,38.795833,-76.976123,"['W14', 'W14*']"
3000297,3000297,LEYTE DR + SHELBY DR,38.795812,-76.991362,"['D13', 'D14', 'D14*1']"
3000298,3000298,LEYTE DR + SHELBY DR,38.796065,-76.991219,"['D13', 'D14']"
3000299,3000299,WENTWORTH DR + HAVEN AVE,38.795952,-76.989507,"['D13', 'D14']"
3000300,3000300,WENTWORTH DR + HAVEN AVE,38.796047,-76.989609,"['D13', 'D14', 'D14*1']"
3000301,3000301,WENTWORTH DR + #1123,38.796106,-76.987381,"['D13', 'D14']"
3000302,3000302,WENTWORTH DR + DEVONSHIRE DR,38.796239,-76.985659,"['D13', 'D14']"
3000303,3000303,ALLENTOWN RD + WESTCHESTER CT,38.796399,-76.915092,"['D13', 'D14', 'D14*1']"
3000304,3000304,WENTWORTH DR + WESTFIELD DR,38.796442,-76.98534,"['D13', 'D14', 'D14*1']"
3000305,3000305,ALLENTOWN RD + WESTCHESTER CT,38.796939,-76.914306,"['D13', 'D14']"
3000306,3000306,TEMPLE HILL RD + CARDWELL DR,38.797087,-76.927633,"['D13', 'D14', 'D14*1']"
3000307,3000307,TEMPLE HILL RD + CARDWELL DR,38.797405,-76.927754,"['D13', 'D14']"
3000308,3000308,ST BARNABAS RD + TUCKER RD,38.79759,-76.983058,"['D13', 'D14']"
3000309,3000309,BOCK RD + #6800,38.79773,-76.977779,"['W14', 'W14*']"
3000310,3000310,BOCK RD + #6800,38.797699,-76.978085,"['W14', 'W14/']"
3000311,3000311,ST BARNABAS RD + TUCKER RD,38.798231,-76.982765,"['D13', 'D14', 'D14*1']"
3000312,3000312,ALLENTOWN RD + COOLRIDGE RD,38.798342,-76.913003,"['D13', 'D14']"
3000313,3000313,ALLENTOWN RD + COOLRIDGE RD,38.798659,-76.912954,"['D13', 'D14', 'D14*1']"
3000314,3000314,BOCK RD + ST BARNABAS RD,38.799723,-76.979547,"['W14', 'W14*']"
3000316,3000316,BRINKLEY RD + MIDDLEFIELD RD,38.800196,-76.938048,"['D13', 'D14']"
3000317,3000317,BRINKLEY RD + FARMER DR,38.800182,-76.932209,"['D13', 'D14']"
3000318,3000318,BOCK RD + ST BARNABAS RD,38.800218,-76.980474,"['W14', 'W14/']"
3000319,3000319,BRINKLEY RD + FARMER DR,38.800317,-76.931906,"['D13', 'D14', 'D14*1']"
3000320,3000320,BRINKLEY RD + MORTON PL,38.800381,-76.937759,"['D13', 'D14', 'D14*1']"
3000321,3000321,ST BARNABAS RD + BOCK RD,38.800421,-76.979946,"['D13', 'D14', 'D14*1']"
3000322,3000322,BRINKLEY RD + TRUDE ST,38.800438,-76.935452,"['D13', 'D14']"
3000323,3000323,BRINKLEY RD + TRUDE ST,38.800547,-76.935137,"['D13', 'D14', 'D14*1']"
3000324,3000324,BOCK RD + BOCK TER,38.800576,-76.982028,"['W14', 'W14/']"
3000325,3000325,BOCK RD + BOCK TER,38.800714,-76.982157,"['W14', 'W14*']"
3000326,3000326,BRINKLEY RD + TEMPLE HILL RD,38.800677,-76.929743,"['D13', 'D14']"
3000327,3000327,BRINKLEY RD + CHERRYFIELD RD,38.80061,-76.941739,"['D13', 'D14']"
3000329,3000329,ALLENTOWN RD + BRINKLEY RD,38.800861,-76.909903,"['D13', 'D14']"
3000330,3000330,ALLENTOWN WAY + #5846,38.800906,-76.905974,"['D14*1', 'D14/']"
3000331,3000331,ALLENTOWN RD + BRINKLEY RD,38.800923,-76.910142,"['D13', 'D14', 'D14*1']"
3000332,3000332,ALLENTOWN WAY + #5816,38.801232,-76.907832,['D14*1']
3000333,3000333,BOCK RD + LIVINGSTON RD,38.801152,-76.985348,"['W14', 'W14/']"
3000334,3000334,BOCK RD + LIVINGSTON RD,38.801463,-76.985738,"['W14', 'W14*']"
3000335,3000335,OLD BRANCH AVE + ALLENTOWN WAY,38.801539,-76.904963,"['C13', 'D14/']"
3000336,3000336,ALLENTOWN RD + ALLENTOWN WAY,38.80171,-76.908975,"['D13', 'D14']"
3000337,3000337,OLD BRANCH AVE + ALLENTOWN WAY,38.801777,-76.904966,['C13']
3000338,3000338,OXON HILL RD + FELKER AVE,38.802439,-76.995418,"['NH1', 'W14', 'W14/']"
3000339,3000339,OXON HILL RD + FELKER AVE,38.802673,-76.995569,"['NH1', 'W14', 'W14*']"
3000340,3000340,LIVINGSTON RD + OXON HILL RD,38.802749,-76.988609,"['W14', 'W14*']"
3000341,3000341,LIVINGSTON RD + OXON HILL RD,38.802802,-76.989004,"['W14', 'W14/']"
3000342,3000342,BRINKLEY RD + ASHFORD HENSON CREEK APARTMENTS,38.803179,-76.949417,"['D13', 'D14', 'D14*1']"
3000343,3000343,OXON HILL RD + LIVINGSTON RD,38.803148,-76.991486,"['NH1', 'W14', 'W14/']"
3000344,3000344,BRINKLEY RD + ASHFORD HENSON CREEK APARTMENTS,38.803182,-76.95017,"['D13', 'D14']"
3000345,3000345,ST BARNABAS RD + BARROWFIELD RD,38.803207,-76.976067,"['D13', 'D14']"
3000346,3000346,ST BARNABAS RD + BARROWFIELD RD,38.803605,-76.975824,"['D13', 'D14', 'D14*1']"
3000347,3000347,OXON HILL RD + RIVERSIDE PLAZA APARTMENTS,38.803523,-76.987398,"['D12', 'NH1']"
3000348,3000348,OXON HILL RD + RIVERSIDE PLAZA APARTMENTS,38.80372,-76.987405,"['D12', 'NH1']"
3000352,3000352,BRINKLEY RD + HUNTCREST CONDOS,38.804026,-76.953073,"['D13', 'D14']"
3000353,3000353,BRINKLEY RD + #3041,38.804046,-76.95664,"['D13', 'D14']"
3000354,3000354,BRINKLEY RD + HUNTCREST CONDOS,38.804099,-76.953513,"['D13', 'D14', 'D14*1']"
3000355,3000355,BRINKLEY RD + #3041,38.80419,-76.956544,"['D13', 'D14', 'D14*1']"
3000357,3000357,OXON HILL RD + #6188,38.804145,-76.981848,"['D12', 'NH1']"
3000358,3000358,LIVINGSTON RD + OXON HILL RD,38.804887,-76.990462,['D12']
3000359,3000359,OXON HILL RD + RIVERTOWNE COMMONS MKT PL,38.804393,-76.981833,"['D12', 'NH1']"
3000360,3000360,OLD BRANCH AVE + ALLENTOWN RD,38.804293,-76.907547,['C13']
3000361,3000361,LIVINGSTON RD + OXON HILL RD,38.804893,-76.990296,['D12']
3000362,3000362,OXON HILL RD + JOHN HANSON LN,38.804729,-76.97702,"['D12', 'NH1']"
3000363,3000363,ST BARNABAS RD + JOHN HANSON LN,38.804774,-76.974136,"['D13', 'D14']"
3000364,3000364,ST BARNABAS RD + JOHN HANSON LN,38.804868,-76.974268,"['D13', 'D14', 'D14*1']"
3000365,3000365,BRINKLEY RD + ST IGNATIUS DR,38.80486,-76.967758,"['D13', 'D14']"
3000366,3000366,BRINKLEY RD + #2505,38.804845,-76.965287,"['D13', 'D14']"
3000368,3000368,OXON HILL RD + JOHN HANSON LN,38.805132,-76.976457,"['D12', 'NH1']"
3000369,3000369,INDIAN HEAD HWY + I495/I-95,38.807505,-76.998314,"['D13', 'D14', 'D14*1', 'P18', 'W14', 'W14*']"
3000370,3000370,LIVINGSTON RD + COMANCHE DR,38.807434,-76.990421,['D12']
3000371,3000371,LIVINGSTON RD + COMANCHE DR,38.807524,-76.990639,['D12']
3000372,3000372,INDIAN HEAD HWY + TECUMSEH DR,38.807583,-76.998767,"['D13', 'D14', 'P18', 'W14', 'W14/']"
3000373,3000373,BIRCHWOOD DR + BIRCHWOOD CT,38.80791,-76.983012,['D12']
3000374,3000374,FISHER RD + HEATHER HILL APARTMENTS,38.807991,-76.955974,['H12']
3000375,3000375,FISHER RD + HEATHER HILL APARTMENTS,38.807873,-76.955923,['H12']
3000376,3000376,BIRCHWOOD DR + GALLOWAY DR,38.80825,-76.984521,['D12']
3000377,3000377,BIRCHWOOD DR + GALLOWAY DR,38.808422,-76.984765,['D12']
3000378,3000378,BIRCHWOOD DR + FENWOOD AVE,38.80836,-76.979633,['D12']
3000379,3000379,BIRCHWOOD DR + FOUNTAIN RD,38.808579,-76.987117,['D12']
3000380,3000380,BIRCHWOOD DR + FOUNTAIN RD,38.808704,-76.987122,['D12']
3000381,3000381,HELMONT DR + FENWOOD AVE,38.808731,-76.977634,['D12']
3000382,3000382,BIRCHWOOD DR + DUNWOODY AVE,38.808937,-76.988508,['D12']
3000383,3000383,BIRCHWOOD DR + LIVINGSTON RD,38.808959,-76.990323,['D12']
3000384,3000384,BIRCHWOOD DR + LIVINGSTON RD,38.809078,-76.990262,['D12']
3000385,3000385,FISHER RD + ST MORITZ DR,38.809063,-76.953351,['H12']
3000386,3000386,FISHER RD + ST MORITZ DR,38.809069,-76.953216,['H12']
3000387,3000387,GALLOWAY DR + COLONY RD,38.809275,-76.984213,['D12']
3000388,3000388,HELMONT DR + IRONTON DR,38.809719,-76.978226,['D12']
3000389,3000389,FISHER RD + DAMIAN DR,38.810327,-76.9519,['H12']
3000390,3000390,ST BARNABAS RD + ALICE AVE,38.810876,-76.967833,"['D12', 'NH1']"
3000391,3000391,GALLOWAY DR + FENWOOD AVE,38.811062,-76.983859,['D12']
3000392,3000392,ST BARNABAS RD + ALICE AVE,38.811323,-76.967706,"['D12', 'NH1']"
3000393,3000393,HELMONT DR + CLEARVIEW AVE,38.811859,-76.980156,['D12']
3000394,3000394,FISHER RD + TEMPLE BLVD,38.811836,-76.950283,['H12']
3000395,3000395,FISHER RD + TEMPLE BLVD,38.812014,-76.950233,['H12']
3000396,3000396,FISHER RD + FISHER DR,38.812601,-76.948493,['H12']
3000397,3000397,ST BARNABAS RD + LARRY AVE,38.812826,-76.96603,"['D12', 'NH1']"
3000398,3000398,FISHER RD + FISHER DR,38.812869,-76.948335,['H12']
3000399,3000399,HELMONT DR + DUNDALK DR,38.813257,-76.982736,['D12']
3000400,3000400,ST BARNABAS RD + ROSECROFT VILLAGE DR,38.813257,-76.965806,"['D12', 'NH1']"
3000401,3000401,FISHER RD + HOLTON LN,38.813426,-76.946582,['H12']
3000404,3000404,ST BARNABAS RD + #5401,38.814337,-76.9644,"['D12', 'NH1']"
3000407,3000407,ST BARNABAS RD + ARTS DR,38.814344,-76.964091,"['D12', 'NH1']"
3000408,3000408,LIVINGSTON RD + SHAWNEE DR,38.814388,-76.99523,['D12']
3000409,3000409,TEMPLE HILL RD + FISHER RD,38.81445,-76.946103,['H12']
3000410,3000410,ALLENTOWN RD + MAXWELL DR,38.814498,-76.894582,"['D13', 'D14', 'D14/', 'K12', 'K12*2']"
3000411,3000411,INDIAN HEAD HWY + SENECA DR,38.814957,-76.998745,"['D13', 'D14', 'P18', 'W14/']"
3000413,3000413,MAXWELL DR + MORRIS AVE,38.815238,-76.896062,"['K12', 'K12*2']"
3000414,3000414,ST BARNABAS RD + WINSTON ST,38.815318,-76.962869,['D12']
3000415,3000415,LIVINGSTON TER + LIVINGSTON RD,38.815647,-76.99595,"['D12', 'D14', 'D14*1']"
3000416,3000416,TEMPLE HILL RD + SPRING TER,38.81567,-76.946632,['H12']
3000417,3000417,TEMPLE HILL RD + SPRING TER,38.815863,-76.947071,['H12']
3000418,3000418,ST BARNABAS RD + WHEELER RD,38.815919,-76.962566,['D12']
3000419,3000419,AUTH RD + CARSWELL AVE,38.816172,-76.900376,"['K12', 'K12*2']"
3000420,3000420,LIVINGSTON TER + #5501-5507,38.816096,-76.99633,"['D12', 'D14']"
3000421,3000421,ALLENTOWN RD + COMMAND DR,38.816153,-76.893138,"['D13', 'D14', 'D14*1', 'K12']"
3000422,3000422,ALLENTOWN RD + COMMAND DR,38.81615,-76.893579,"['D13', 'D14', 'D14/', 'K12', 'K12*2']"
3000423,3000423,INDIAN HEAD HWY + SALISBURY DR,38.816262,-76.998558,"['D13', 'P18', 'W14', 'W14*']"
3002104,3002104,RIGGS RD + DREXEL ST,38.981411,-76.9788,"['C4', 'C4/*1', 'R1']"
3002105,3002105,LANHAM SEVERN RD + GREEN HAVEN RD,38.981403,-76.829442,['B27']
3002107,3002107,DOCTORS HOSPITAL RDWY + BUS SHELTER,38.981625,-76.865468,"['G12', 'G12*1']"
3002109,3002109,ADELPHI RD + PENNSYLVANIA ST,38.981695,-76.954994,"['F6', 'F8']"
3002112,3002112,MILLSTREAM DR + MAJESTIC LN,38.981907,-76.73867,"['B24', 'B24*1']"
3002113,3002113,LAUREL BOWIE RD + MILLSTREAM DR,38.982053,-76.756817,['B21']
3002114,3002114,GOOD LUCK RD + 97TH PL,38.982428,-76.843925,"['G14', 'G14*2']"
3002115,3002115,BALTIMORE AVE + REGENTS DR,38.982371,-76.938077,"['83', '86', 'C8', 'C8*2', 'C8*3']"
3002117,3002117,RIGGS RD + MD-193,38.982678,-76.979017,['R1']
3002118,3002118,GOOD LUCK RD + 97TH PL,38.982703,-76.843728,"['G14', 'G14*1', 'G14*2']"
3002119,3002119,MILLSTREAM DR + MADELEY LN,38.982845,-76.7402,"['B24', 'B24*1']"
3002121,3002121,MILLSTREAM DR + MADELEY LN,38.983038,-76.740247,['B24']
3002122,3002122,RIGGS RD + MD-193,38.982974,-76.97941,"['C4', 'R1']"
3002123,3002123,GOOD LUCK RD + 100TH AVE,38.983263,-76.842503,"['G14', 'G14*2']"
3002124,3002124,ADELPHI RD + RUTGERS ST,38.983353,-76.955294,"['F6', 'F8']"
3002125,3002125,UNIVERSITY BLVD E + MD-212,38.983395,-76.977676,"['C2', 'C2/', 'F8', 'R2', 'R2*2']"
3002126,3002126,HANOVER PKY + MEGAN LN,38.983404,-76.870224,"['G12', 'G12*1']"
3002127,3002127,MOYLAN DR + MILLSTREAM DR,38.983444,-76.752403,"['B24', 'B24*1']"
3002128,3002128,ADELPHI RD + RUTGERS ST,38.983564,-76.955044,"['F6', 'F6*1', 'F8']"
3002129,3002129,HANOVER PKY + MEGAN LN,38.983606,-76.87025,['G12']
3002132,3002132,GOOD LUCK RD + 100TH AVE,38.98357,-76.842286,"['G14', 'G14*1', 'G14*2']"
3002133,3002133,UNIVERSITY BLVD E + MD-212,38.983761,-76.978512,"['C2', 'C2*2', 'C2/', 'F8', 'R2']"
3002136,3002136,LANHAM-SEVERN RD + BETWEEN FORBES & DUVAL,38.983885,-76.824919,['B27']
3002137,3002137,LAUREL BOWIE RD + OLD CHAPEL RD,38.983872,-76.757227,['B21']
3002138,3002138,LAUREL BOWIE RD + OLD CHAPEL RD,38.983984,-76.756934,['B21']
3002140,3002140,LANHAM-SEVERN RD + BETWEEN FORBES & DUVAL,38.984013,-76.825003,['B27']
3002142,3002142,GOOD LUCK RD + ELVIS LN,38.984271,-76.840828,"['G14', 'G14*2']"
3002143,3002143,MD-193 + W PARK DR,38.98439,-76.96739,"['C2', 'C2/', 'F8']"
3002144,3002144,ADELPHI RD + STANFORD ST,38.984645,-76.955266,"['F6', 'F6*1']"
3002145,3002145,GOOD LUCK RD + ELVIS LN,38.984584,-76.840592,"['G14', 'G14*1', 'G14*2']"
3002146,3002146,UNIVERSITY BLVD E + W PARK DR,38.984676,-76.967117,"['C2', 'C2*2', 'C2/', 'F8']"
3002147,3002147,ADELPHI RD + TULANE DR,38.984622,-76.955556,"['F6', 'F8']"
3002148,3002148,MILLSTREAM DR + MACKELL LN,38.984735,-76.750901,['B24']
3002149,3002149,UNIVERSITY BLVD E + 15TH AVE,38.984708,-76.981043,"['C2', 'C2/', 'C4', 'F8']"
3002150,3002150,MILLSTREAM DR + MANVEL LN,38.984885,-76.750566,"['B24', 'B24*1']"
3002151,3002151,RIGGS RD + JASMINE TER,38.984898,-76.978327,"['R1', 'R2', 'R2*2']"
3002153,3002153,CAMPUS DR + PRESIDENT'S DR,38.985137,-76.953102,"['C2', 'C2*2', 'C2/', 'C8', 'C8*2', 'C8*3', 'F6']"
3002155,3002155,BALTIMORE AVE + ROSSBOROUGH LN,38.98529,-76.937063,"['83', '86', 'C8', 'C8*2', 'C8*3']"
3002156,3002156,RIGGS RD + JASMINE TER,38.98534,-76.977088,"['R1', 'R2']"
3002157,3002157,UNIVERSITY BLVD E + TULANE DR,38.985332,-76.958007,"['C2', 'C2/', 'F8']"
3002158,3002158,UNIVERSITY BLVD E + TULANE DR,38.985399,-76.959207,"['C2', 'C2*2', 'C2/', 'F8']"
3002159,3002159,15TH AVE + UNIVERSITY BLVD E,38.985574,-76.981369,['F8']
3002160,3002160,GOOD LUCK RD + PALAMAR DR,38.98552,-76.839413,"['G14', 'G14*1', 'G14*2']"
3002161,3002161,MILLSTREAM DR + MAYCHECK LN,38.985568,-76.750067,['B24']
3002162,3002162,MILLSTREAM DR + MAROON LN,38.985786,-76.749077,['B24']
3002163,3002163,MILLSTREAM DR + MARGIN WAY,38.985667,-76.749043,"['B24', 'B24*1']"
3002164,3002164,BALTIMORE AVE + ROSSBOROUGH LN,38.985813,-76.937044,"['83', '86', 'C8', 'C8*2', 'C8*3']"
3002165,3002165,GOOD LUCK RD + PALAMAR DR,38.98608,-76.83864,"['G14', 'G14*2']"
3002166,3002166,MILLSTREAM DR + MERCER DR,38.986066,-76.74171,['B24']
3002167,3002167,MILLSTREAM DR + MEDIA LN,38.986005,-76.744283,['B24']
3002168,3002168,MILLSTREAM DR + MEDIA LN,38.985883,-76.74436,"['B24', 'B24*1']"
3002169,3002169,EDMONSTON RD + CHARLTON AVE,38.986042,-76.909481,"['R12', 'R12*1']"
3002170,3002170,HANOVER PKY + HUNTING RDG,38.986308,-76.876319,['G12']
3002171,3002171,RIGGS RD + KEOKEE ST,38.986725,-76.975909,"['R1', 'R2', 'R2*2']"
3002172,3002172,LAUREL BOWIE RD + OLD CHAPEL RD,38.986979,-76.757594,"['B21', 'B22']"
3002173,3002173,UNIVERSITY BLVD E + 14TH AVE,38.987158,-76.984633,"['C2', 'C2*2', 'C2/', 'C4', 'C4/*1']"
3002174,3002174,RIGGS RD + KEOKEE ST,38.987144,-76.975478,"['R1', 'R2']"
3002175,3002175,BALTIMORE AVE + CAMPUS DR,38.987209,-76.93592,"['83', '86']"
3002176,3002176,LANHAM SEVERN RD + GLENN DALE RD,38.986747,-76.820831,['B27']
3002178,3002178,CAMPUS DR + UNION LN,38.987381,-76.945811,"['C2', 'C2*2', 'C2/', 'C8', 'C8*2', 'C8*3', 'F6']"
3002179,3002179,LANHAM SEVERN RD + GLENN DALE RD,38.987378,-76.819324,['B27']
3002180,3002180,BALTIMORE AVE + CAMPUS DR,38.98749,-76.936055,"['83', '86', 'C8', 'C8*2', 'C8*3']"
3002181,3002181,CAMPUS DR + REGENTS DR,38.987972,-76.93872,"['C2', 'C2*2', 'C2/', 'C8', 'C8*2', 'C8*3', 'F6']"
3002182,3002182,LAUREL BOWIE RD + OLD CHAPEL RD,38.987642,-76.758048,"['B21', 'B22']"
3002183,3002183,HANOVER PKY + GREENBROOK DR,38.987653,-76.877637,"['G12', 'G12*1']"
3002184,3002184,CAMPUS DR + REGENTS DR,38.987831,-76.938559,"['C2', 'C2/', 'C8', 'C8*2', 'C8*3', 'F6', 'F6*1']"
3002185,3002185,KANAWHA ST + 15TH AVE,38.987809,-76.981481,['F8']
3002186,3002186,HANOVER PKY + GREENBROOK DR,38.987935,-76.877601,['G12']
3002187,3002187,KANAWHA ST + 15TH AVE,38.98794,-76.981487,['F8']
3002188,3002188,GOOD LUCK RD + FOREST LAKE APARTMENTS,38.987687,-76.837127,"['G14', 'G14*2']"
3002189,3002189,RIGGS RD + LEBANON ST,38.988203,-76.97495,"['R1', 'R2']"
3002190,3002190,EDMONSTON RD + 63RD AVE,38.988152,-76.90858,"['R12', 'R12*1']"
3002191,3002191,KANAWHA ST + 14TH AVE,38.988321,-76.983578,['F8']
3002192,3002192,RIGGS RD + LEBANON ST,38.988267,-76.9751,"['R1', 'R2', 'R2*2']"
3002193,3002193,MD-193 + MD-650,38.988316,-76.986537,"['C2', 'C2*2', 'C2/', 'C4', 'C4/*1']"
3002194,3002194,GOOD LUCK RD + FOREST LAKE APTS,38.987827,-76.837256,"['G14', 'G14*1', 'G14*2']"
3002195,3002195,14TH AVE + 14TH AVE,38.988442,-76.983919,['F8']
3002196,3002196,ORA GLEN DR + MANDAN RD,38.988785,-76.864598,['G12']
3002197,3002197,ORA GLEN DR + MANDAN RD,38.988867,-76.865098,"['G12', 'G12*1']"
3002198,3002198,ORA GLEN DR + MORRISON DR,38.989176,-76.86688,"['G12', 'G12*1']"
3002199,3002199,ORA GLEN DR + MORRISON DR,38.989187,-76.867305,['G12']
3002200,3002200,TAKOMA LANGLEY CROSSROADS TRANSIT CENTER + BUS BA,38.989806,-76.987746,"['K6', 'K6*2']"
3002201,3002201,RIGGS RD + MERRIMAC DR,38.989905,-76.973935,"['R1', 'R2']"
3002202,3002202,WESTCHESTER PARK DR + WESTCHESTER PARK DR,38.990009,-76.90431,"['R12', 'R12*1']"
3002203,3002203,BALTIMORE AVE + LAKELAND RD,38.990155,-76.934079,"['83', '86', 'C2', 'C2/']"
3002204,3002204,BALTIMORE AVE + LAKELAND RD,38.990572,-76.93419,"['C2', 'C2*2', 'C2/']"
3002205,3002205,RIGGS RD + MERRIMAC DR,38.990159,-76.973905,"['R1', 'R2', 'R2*2']"
3002206,3002206,ORA GLEN DR + WINTERGREEN CT,38.99026,-76.870275,"['G12', 'G12*1']"
3002207,3002207,14TH AVE + LANGLEY WAY,38.990259,-76.984349,['F8']
3002208,3002208,ORA GLEN DR + GREENBROOK DR,38.990204,-76.87069,['G12']
3002209,3002209,EDMONSTON RD + PONTIAC ST,38.990288,-76.906562,"['R12', 'R12*1']"
3002210,3002210,EDMONSTON RD + PONTIAC ST,38.990397,-76.906632,"['R12', 'R12*1']"
3002212,3002212,MANDAN RD + CANNING TER,38.990451,-76.864317,['G12']
3002213,3002213,14TH AVE + LANGLEY WAY,38.99048,-76.984516,['F8']
3002214,3002214,ORA GLEN DR + S ORA CT,38.990612,-76.872729,['G12']
3002215,3002215,ORA GLEN DR + ORA CT,38.99069,-76.872427,"['G12', 'G12*1']"
3002216,3002216,GREENBELT RD + FORBES BLVD,38.990566,-76.827432,"['G14', 'G14*1', 'G14*2']"
3002217,3002217,GREENBELT RD + GOOD LUCK RD,38.990704,-76.837648,"['G14', 'G14*1', 'G14*2']"
3002218,3002218,GREENBELT RD + FORBES BLVD,38.990853,-76.826915,"['G14', 'G14*1', 'G14*2']"
3002219,3002219,MANDAN RD + COURT #7,38.99078,-76.864526,"['G12', 'G12*1']"
3002220,3002220,GREENBELT RD + AEROSPACE RD,38.990853,-76.831023,"['G14', 'G14*1', 'G14*2']"
3002221,3002221,GREENBELT RD + GOOD LUCK RD,38.990967,-76.83725,"['G14', 'G14*2']"
3002222,3002222,HANOVER PKY + GREENWAY CENTER DR,38.991112,-76.877191,"['G12', 'G12*1']"
3002223,3002223,HANOVER PKY + ORA GLEN DR,38.991095,-76.87669,['G12']
3002225,3002225,GREENBELT RD + GATES OF CIPRIANO CONDOS,38.991206,-76.858582,"['G14', 'G14*1', 'G14*2']"
3002227,3002227,GREENBELT RD + CHELSEA WOODS CONDOMINIUM,38.991307,-76.860283,"['G14', 'G14*1', 'G14*2']"
3002229,3002229,GREENBELT RD + MANDAN RD,38.991498,-76.863779,"['G14', 'G14*1', 'G14*2']"
3002230,3002230,GREENBELT RD + VANDENBERG CT,38.991436,-76.840553,"['G14', 'G14*1', 'G14*2']"
3002231,3002231,GREENBELT RD + CHELSEA WOODS CONDOMINIUM,38.991588,-76.860348,"['G14', 'G14*2']"
3002232,3002232,GREENBELT RD + VANDENBERG CT,38.991641,-76.840155,"['G14', 'G14*2']"
3002233,3002233,LAUREL BOWIE RD + WHITEHALL DR,38.991703,-76.758437,"['B21', 'B22']"
3002234,3002234,MISSION DR + GODDARD CORPORATION PARK,38.991942,-76.822701,"['G14', 'G14*1', 'G14*2']"
3002235,3002235,BALTIMORE AVE + NAVAHOE ST,38.992345,-76.933146,"['83', '86', 'C2', 'C2/']"
3002236,3002236,BALTIMORE AVE + NAVAHOE ST,38.992387,-76.93337,"['83', '86', 'C2', 'C2*2', 'C2/']"
3002237,3002237,MERRIMAC DR + 14TH AVE,38.992331,-76.984556,['F8']
3002238,3002238,MERRIMAC DR + 14TH AVE,38.992578,-76.984753,['F8']
3002240,3002240,MD-650 + MERRIMAC DR,38.992658,-76.986617,['K6']
