Source,Target,Type,Weight,RouteId,DirectionText,TripHeadSign,PathSeq
1000038,1000030,Directed,1,A6*1,NORTH,ANACOSTIA STATION,6
1000030,1000025,Directed,1,A6*1,NORTH,ANACOSTIA STATION,7
1000025,1000017,Directed,1,A6*1,NORTH,ANACOSTIA STATION,8
1000017,3000467,Directed,1,A6*1,NORTH,ANACOSTIA STATION,9
3000467,3002821,Directed,1,A6*1,NORTH,ANACOSTIA STATION,10
3002821,3000502,Directed,1,A6*1,NORTH,ANACOSTIA STATION,11
3000502,3000525,Directed,1,A6*1,NORTH,ANACOSTIA STATION,12
3000525,3000537,Directed,1,A6*1,NORTH,ANACOSTIA STATION,13
3000537,3000545,Directed,1,A6*1,NORTH,ANACOSTIA STATION,14
3000545,3000562,Directed,1,A6*1,NORTH,ANACOSTIA STATION,15
3000562,1000070,Directed,1,A6*1,NORTH,ANACOSTIA STATION,16
1000070,1003349,Directed,1,A6*1,NORTH,ANACOSTIA STATION,17
1003349,1000080,Directed,1,A6*1,NORTH,ANACOSTIA STATION,18
1000080,1000087,Directed,1,A6*1,NORTH,ANACOSTIA STATION,19
1000087,1000092,Directed,1,A6*1,NORTH,ANACOSTIA STATION,20
1000092,1000109,Directed,1,A6*1,NORTH,ANACOSTIA STATION,21
1000109,1000118,Directed,1,A6*1,NORTH,ANACOSTIA STATION,22
1000118,1000135,Directed,1,A6*1,NORTH,ANACOSTIA STATION,23
1000135,1000147,Directed,1,A6*1,NORTH,ANACOSTIA STATION,24
1000147,1000143,Directed,1,A6*1,NORTH,ANACOSTIA STATION,25
1000143,1000148,Directed,1,A6*1,NORTH,ANACOSTIA STATION,26
1000148,1000161,Directed,1,A6*1,NORTH,ANACOSTIA STATION,27
1000161,1000184,Directed,1,A6*1,NORTH,ANACOSTIA STATION,28
1000184,1000207,Directed,1,A6*1,NORTH,ANACOSTIA STATION,29
1000207,1000210,Directed,1,A6*1,NORTH,ANACOSTIA STATION,30
1000210,1000240,Directed,1,A6*1,NORTH,ANACOSTIA STATION,31
1000240,1000253,Directed,1,A6*1,NORTH,ANACOSTIA STATION,32
1000253,1000285,Directed,1,A6*1,NORTH,ANACOSTIA STATION,33
1000285,1000315,Directed,1,A6*1,NORTH,ANACOSTIA STATION,34
1000315,1003350,Directed,1,A6*1,NORTH,ANACOSTIA STATION,35
1000025,1000017,Directed,1,A6,NORTH,ANACOSTIA STATION,1
1000017,3000467,Directed,1,A6,NORTH,ANACOSTIA STATION,2
3000467,3002821,Directed,1,A6,NORTH,ANACOSTIA STATION,3
3002821,3000497,Directed,1,A6,NORTH,ANACOSTIA STATION,4
3000497,3000502,Directed,1,A6,NORTH,ANACOSTIA STATION,5
3000502,3000525,Directed,1,A6,NORTH,ANACOSTIA STATION,6
3000525,3000537,Directed,1,A6,NORTH,ANACOSTIA STATION,7
3000537,3000545,Directed,1,A6,NORTH,ANACOSTIA STATION,8
3000545,3000562,Directed,1,A6,NORTH,ANACOSTIA STATION,9
3000562,1000070,Directed,1,A6,NORTH,ANACOSTIA STATION,10
1000070,1003349,Directed,1,A6,NORTH,ANACOSTIA STATION,11
1003349,1000080,Directed,1,A6,NORTH,ANACOSTIA STATION,12
1000080,1000087,Directed,1,A6,NORTH,ANACOSTIA STATION,13
1000087,1000092,Directed,1,A6,NORTH,ANACOSTIA STATION,14
1000092,1000109,Directed,1,A6,NORTH,ANACOSTIA STATION,15
1000109,1000118,Directed,1,A6,NORTH,ANACOSTIA STATION,16
1000118,1000135,Directed,1,A6,NORTH,ANACOSTIA STATION,17
1000135,1000147,Directed,1,A6,NORTH,ANACOSTIA STATION,18
1000147,1000143,Directed,1,A6,NORTH,ANACOSTIA STATION,19
1000143,1000148,Directed,1,A6,NORTH,ANACOSTIA STATION,20
1000148,1000161,Directed,1,A6,NORTH,ANACOSTIA STATION,21
1000161,1000184,Directed,1,A6,NORTH,ANACOSTIA STATION,22
1000184,1000207,Directed,1,A6,NORTH,ANACOSTIA STATION,23
1000207,1000210,Directed,1,A6,NORTH,ANACOSTIA STATION,24
1000210,1000240,Directed,1,A6,NORTH,ANACOSTIA STATION,25
1000240,1000253,Directed,1,A6,NORTH,ANACOSTIA STATION,26
1000253,1000285,Directed,1,A6,NORTH,ANACOSTIA STATION,27
1000285,1000315,Directed,1,A6,NORTH,ANACOSTIA STATION,28
1000315,1003350,Directed,1,A6,NORTH,ANACOSTIA STATION,29
1003350,1000320,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,1
1000320,1003014,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,2
1003014,1000271,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,3
1000271,1000255,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,4
1000255,1000245,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,5
1000245,1000211,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,6
1000211,1003339,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,7
1003339,1000192,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,8
1000192,1000171,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,9
1000171,1000144,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,10
1000144,1000145,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,11
1000145,1000146,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,12
1000146,1000132,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,13
1000132,1000119,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,14
1000119,1000108,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,15
1000108,1000093,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,16
1000093,1000085,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,17
1000085,1000081,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,18
1000081,1003351,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,19
1003351,1000072,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,20
1000072,1000066,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,21
1000066,1003800,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,22
1003800,1003688,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,23
1003688,1003676,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,24
1003676,1003801,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,25
1003801,1003802,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,26
1003802,1003803,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,27
1003803,1000014,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,28
1000014,1000023,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,29
1000023,1000029,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,30
1000029,1000041,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,31
1000041,1000038,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,32
1000038,1000030,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,33
1000030,1000025,Directed,1,A6,SOUTH,LIVINGSTON VIA WHEELER RD,34
3000472,3002821,Directed,1,A7,NORTH,ANACOSTIA STATION,1
3002821,3000497,Directed,1,A7,NORTH,ANACOSTIA STATION,2
3000497,3000502,Directed,1,A7,NORTH,ANACOSTIA STATION,3
3000502,3000525,Directed,1,A7,NORTH,ANACOSTIA STATION,4
3000525,3000537,Directed,1,A7,NORTH,ANACOSTIA STATION,5
3000537,3000545,Directed,1,A7,NORTH,ANACOSTIA STATION,6
3000545,3000562,Directed,1,A7,NORTH,ANACOSTIA STATION,7
3000562,1000070,Directed,1,A7,NORTH,ANACOSTIA STATION,8
1000070,1003349,Directed,1,A7,NORTH,ANACOSTIA STATION,9
1003349,1000080,Directed,1,A7,NORTH,ANACOSTIA STATION,10
1000080,1000087,Directed,1,A7,NORTH,ANACOSTIA STATION,11
1000087,1000092,Directed,1,A7,NORTH,ANACOSTIA STATION,12
1000092,1000109,Directed,1,A7,NORTH,ANACOSTIA STATION,13
1000109,1000118,Directed,1,A7,NORTH,ANACOSTIA STATION,14
1000118,1000135,Directed,1,A7,NORTH,ANACOSTIA STATION,15
1000135,1000147,Directed,1,A7,NORTH,ANACOSTIA STATION,16
1000147,1000143,Directed,1,A7,NORTH,ANACOSTIA STATION,17
1000143,1000148,Directed,1,A7,NORTH,ANACOSTIA STATION,18
1000148,1000161,Directed,1,A7,NORTH,ANACOSTIA STATION,19
1000161,1000184,Directed,1,A7,NORTH,ANACOSTIA STATION,20
1000184,1000207,Directed,1,A7,NORTH,ANACOSTIA STATION,21
1000207,1000210,Directed,1,A7,NORTH,ANACOSTIA STATION,22
1000210,1000240,Directed,1,A7,NORTH,ANACOSTIA STATION,23
1000240,1000253,Directed,1,A7,NORTH,ANACOSTIA STATION,24
1000253,1000285,Directed,1,A7,NORTH,ANACOSTIA STATION,25
1000285,1000315,Directed,1,A7,NORTH,ANACOSTIA STATION,26
1000315,1003350,Directed,1,A7,NORTH,ANACOSTIA STATION,27
1003350,1000320,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,1
1000320,1003014,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,2
1003014,1000271,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,3
1000271,1000255,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,4
1000255,1000245,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,5
1000245,1000211,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,6
1000211,1003339,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,7
1003339,1000192,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,8
1000192,1000171,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,9
1000171,1000144,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,10
1000144,1000145,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,11
1000145,1000146,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,12
1000146,1000132,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,13
1000132,1000119,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,14
1000119,1000108,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,15
1000108,1000093,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,16
1000093,1000085,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,17
1000085,1000081,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,18
1000081,1003351,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,19
1003351,1000072,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,20
1000072,1000066,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,21
1000066,1003800,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,22
1003800,1003688,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,23
1003688,1003676,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,24
1003676,1003801,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,25
1003801,1003802,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,26
1003802,1003803,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,27
1003803,1003804,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,28
1003804,1000009,Directed,1,A7,SOUTH,LIVINGSTON VIA WHEELER RD,29
3000467,1000014,Directed,1,A8*1,NORTH,ANACOSTIA STATION,1
1000014,1000023,Directed,1,A8*1,NORTH,ANACOSTIA STATION,2
1000023,1000029,Directed,1,A8*1,NORTH,ANACOSTIA STATION,3
1000029,1000041,Directed,1,A8*1,NORTH,ANACOSTIA STATION,4
1000041,1000038,Directed,1,A8*1,NORTH,ANACOSTIA STATION,5
1000038,1000030,Directed,1,A8*1,NORTH,ANACOSTIA STATION,6
1000030,1000025,Directed,1,A8*1,NORTH,ANACOSTIA STATION,7
1000025,1000017,Directed,1,A8*1,NORTH,ANACOSTIA STATION,8
1000017,1000020,Directed,1,A8*1,NORTH,ANACOSTIA STATION,9
1000020,1000027,Directed,1,A8*1,NORTH,ANACOSTIA STATION,10
1000027,1000035,Directed,1,A8*1,NORTH,ANACOSTIA STATION,11
1000035,1000043,Directed,1,A8*1,NORTH,ANACOSTIA STATION,12
1000043,1000059,Directed,1,A8*1,NORTH,ANACOSTIA STATION,13
1000059,1000076,Directed,1,A8*1,NORTH,ANACOSTIA STATION,14
1000076,1000091,Directed,1,A8*1,NORTH,ANACOSTIA STATION,15
1000091,1000096,Directed,1,A8*1,NORTH,ANACOSTIA STATION,16
1000096,1000107,Directed,1,A8*1,NORTH,ANACOSTIA STATION,17
1000107,1000117,Directed,1,A8*1,NORTH,ANACOSTIA STATION,18
1000117,1000128,Directed,1,A8*1,NORTH,ANACOSTIA STATION,19
1000128,1000138,Directed,1,A8*1,NORTH,ANACOSTIA STATION,20
1000138,1000148,Directed,1,A8*1,NORTH,ANACOSTIA STATION,21
1000148,1000161,Directed,1,A8*1,NORTH,ANACOSTIA STATION,22
1000161,1000184,Directed,1,A8*1,NORTH,ANACOSTIA STATION,23
1000184,1000207,Directed,1,A8*1,NORTH,ANACOSTIA STATION,24
1000207,1000210,Directed,1,A8*1,NORTH,ANACOSTIA STATION,25
1000210,1000240,Directed,1,A8*1,NORTH,ANACOSTIA STATION,26
1000240,1000253,Directed,1,A8*1,NORTH,ANACOSTIA STATION,27
1000253,1000285,Directed,1,A8*1,NORTH,ANACOSTIA STATION,28
1000285,1000315,Directed,1,A8*1,NORTH,ANACOSTIA STATION,29
1000315,1003071,Directed,1,A8*1,NORTH,ANACOSTIA STATION,30
1000025,1000017,Directed,1,A8,NORTH,ANACOSTIA STATION,1
1000017,1000020,Directed,1,A8,NORTH,ANACOSTIA STATION,2
1000020,1000027,Directed,1,A8,NORTH,ANACOSTIA STATION,3
1000027,1000035,Directed,1,A8,NORTH,ANACOSTIA STATION,4
1000035,1000043,Directed,1,A8,NORTH,ANACOSTIA STATION,5
1000043,1000059,Directed,1,A8,NORTH,ANACOSTIA STATION,6
1000059,1000076,Directed,1,A8,NORTH,ANACOSTIA STATION,7
1000076,1000091,Directed,1,A8,NORTH,ANACOSTIA STATION,8
1000091,1000096,Directed,1,A8,NORTH,ANACOSTIA STATION,9
1000096,1000107,Directed,1,A8,NORTH,ANACOSTIA STATION,10
1000107,1000117,Directed,1,A8,NORTH,ANACOSTIA STATION,11
1000117,1000128,Directed,1,A8,NORTH,ANACOSTIA STATION,12
1000128,1000138,Directed,1,A8,NORTH,ANACOSTIA STATION,13
1000138,1000148,Directed,1,A8,NORTH,ANACOSTIA STATION,14
1000148,1000161,Directed,1,A8,NORTH,ANACOSTIA STATION,15
1000161,1000184,Directed,1,A8,NORTH,ANACOSTIA STATION,16
1000184,1000207,Directed,1,A8,NORTH,ANACOSTIA STATION,17
1000207,1000210,Directed,1,A8,NORTH,ANACOSTIA STATION,18
1000210,1000240,Directed,1,A8,NORTH,ANACOSTIA STATION,19
1000240,1000253,Directed,1,A8,NORTH,ANACOSTIA STATION,20
1000253,1000285,Directed,1,A8,NORTH,ANACOSTIA STATION,21
1000285,1000315,Directed,1,A8,NORTH,ANACOSTIA STATION,22
1000315,1003071,Directed,1,A8,NORTH,ANACOSTIA STATION,23
1003071,1000320,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,1
1000320,1003014,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,2
1003014,1000271,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,3
1000271,1000255,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,4
1000255,1000245,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,5
1000245,1000211,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,6
1000211,1003339,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,7
1003339,1000192,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,8
1000192,1000171,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,9
1000171,1000149,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,10
1000149,1000139,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,11
1000139,1000124,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,12
1000124,1000113,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,13
1000113,1000105,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,14
1000105,1000099,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,15
1000099,1000084,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,16
1000084,1000062,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,17
1000062,1000042,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,18
1000042,1000033,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,19
1000033,1000026,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,20
1000026,1000019,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,21
1000019,3000467,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,22
3000467,1000014,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,23
1000014,1000023,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,24
1000023,1000029,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,25
1000029,1000041,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,26
1000041,1000038,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,27
1000038,1000030,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,28
1000030,1000025,Directed,1,A8,SOUTH,LIVINGSTON VIA SOUTH CAPITOL,29
1001791,1001757,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,1
1001757,1001723,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,2
1001723,1003196,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,3
1003196,1001589,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,4
1001589,1001532,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,5
1001532,1001377,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,6
1001377,1001336,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,7
1001336,1001288,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,8
1001288,1001200,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,9
1001200,1001164,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,10
1001164,1001126,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,11
1001126,1001038,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,12
1001038,1000974,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,13
1000974,1000933,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,14
1000933,1000841,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,15
1000841,1000794,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,16
1000794,1000793,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,17
1000793,1000798,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,18
1000798,1000767,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,19
1000767,1000741,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,20
1000741,1000676,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,21
1000676,1000652,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,22
1000652,1000618,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,23
1000618,1000590,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,24
1000590,1000571,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,25
1000571,1000482,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,26
1000482,1000473,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,27
1000473,1000462,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,28
1000462,1000452,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,29
1000452,1000444,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,30
1000444,1000436,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,31
1000436,1003683,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,32
1003683,1000426,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,33
1000426,1000423,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,34
1000423,1000398,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,35
1000398,1000382,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,36
1000382,1000373,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,37
1000373,1000355,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,38
1000355,1002953,Directed,1,B2*1,SOUTH,ANACOSTIA STATION,39
3002569,3001558,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,1
3001558,3002964,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,2
3002964,3001560,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,3
3001560,3001702,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,4
3001702,3002965,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,5
3002965,3002966,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,6
3002966,3002967,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,7
3002967,3001993,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,8
3001993,3003982,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,9
3003982,3002968,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,10
3002968,3002969,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,11
3002969,3002138,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,12
3002138,3002172,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,13
3002172,3002970,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,14
3002970,3002971,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,15
3002971,3002972,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,16
3002972,3002973,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,17
3002973,3002974,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,18
3002974,3002438,Directed,1,B21,EAST,BOWIE STATE UNIVERSITY,19
3002438,3002958,Directed,1,B21,WEST,NEW CARROLLTON STATION,1
3002958,3002317,Directed,1,B21,WEST,NEW CARROLLTON STATION,2
3002317,3002959,Directed,1,B21,WEST,NEW CARROLLTON STATION,3
3002959,3002233,Directed,1,B21,WEST,NEW CARROLLTON STATION,4
3002233,3002182,Directed,1,B21,WEST,NEW CARROLLTON STATION,5
3002182,3002137,Directed,1,B21,WEST,NEW CARROLLTON STATION,6
3002137,3002113,Directed,1,B21,WEST,NEW CARROLLTON STATION,7
3002113,3002960,Directed,1,B21,WEST,NEW CARROLLTON STATION,8
3002960,3003981,Directed,1,B21,WEST,NEW CARROLLTON STATION,9
3003981,3002962,Directed,1,B21,WEST,NEW CARROLLTON STATION,10
3002962,3001918,Directed,1,B21,WEST,NEW CARROLLTON STATION,11
3001918,3001797,Directed,1,B21,WEST,NEW CARROLLTON STATION,12
3001797,3001726,Directed,1,B21,WEST,NEW CARROLLTON STATION,13
3001726,3002963,Directed,1,B21,WEST,NEW CARROLLTON STATION,14
3002963,3001558,Directed,1,B21,WEST,NEW CARROLLTON STATION,15
3001558,3002978,Directed,1,B21,WEST,NEW CARROLLTON STATION,16
3002978,3001560,Directed,1,B21,WEST,NEW CARROLLTON STATION,17
3001560,3002569,Directed,1,B21,WEST,NEW CARROLLTON STATION,18
3004243,3004245,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,1
3004245,3004247,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,2
3004247,3004249,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,3
3004249,3004252,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,4
3004252,3004254,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,5
3004254,3004256,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,6
3004256,3004280,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,7
3004280,3004281,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,8
3004281,3004317,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,9
3004317,3004318,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,10
3004318,3002590,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,11
3002590,3002977,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,12
3002977,3001974,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,13
3001974,3001934,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,14
3001934,3001916,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,15
3001916,3001873,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,16
3001873,3001839,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,17
3001839,3001783,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,18
3001783,3001760,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,19
3001760,3001731,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,20
3001731,3001723,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,21
3001723,3001717,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,22
3001717,3001687,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,23
3001687,3001696,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,24
3001696,3001715,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,25
3001715,3001699,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,26
3001699,3001558,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,27
3001558,3002978,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,28
3002978,3001560,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,29
3001560,3002569,Directed,1,B22*1,WEST,NEW CARROLLTON STATION,30
3002569,3001558,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,1
3001558,3002964,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,2
3002964,3001560,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,3
3001560,3002979,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,4
3002979,3001710,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,5
3001710,3001693,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,6
3001693,3001686,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,7
3001686,3001714,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,8
3001714,3001721,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,9
3001721,3001728,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,10
3001728,3001759,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,11
3001759,3001789,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,12
3001789,3001831,Directed,1,B22,EAST,BOWIE STATE UNIVERSITY,13
